# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
3.12150000e+02	p              	-4.90949566e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65897891e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
3.12150000e+02	U              	(-5.07887051e-02 -1.34276704e-01 -1.33390252e-19)	(6.28482874e+00 3.49145090e-01 3.37159760e-17)	(1.18610893e+00 3.83953209e-01 4.90268509e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.12200000e+02	p              	-4.91785929e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65866588e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
3.12200000e+02	U              	(-4.99436060e-02 -1.38820888e-01 -1.32107093e-19)	(6.28482874e+00 3.49145090e-01 3.37159760e-17)	(1.18587065e+00 3.83957514e-01 4.89957844e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.12250000e+02	p              	-4.92543248e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65873473e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
3.12250000e+02	U              	(-4.90533239e-02 -1.43320751e-01 -1.30848768e-19)	(6.28482874e+00 3.49145090e-01 3.37159760e-17)	(1.18562965e+00 3.83960632e-01 4.89643598e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.12300000e+02	p              	-4.93434602e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65826455e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
3.12300000e+02	U              	(-4.81279146e-02 -1.47779571e-01 -1.29581821e-19)	(6.28482874e+00 3.49145090e-01 3.37159760e-17)	(1.18538523e+00 3.83962340e-01 4.89326936e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.12350000e+02	p              	-4.94228335e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65837401e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.12350000e+02	U              	(-4.71454731e-02 -1.52186331e-01 -1.28142331e-19)	(6.28482874e+00 3.49145090e-01 3.37159760e-17)	(1.18513801e+00 3.83962869e-01 4.89007215e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.12400000e+02	p              	-4.95088617e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65852607e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.12400000e+02	U              	(-4.61083673e-02 -1.56542620e-01 -1.26796495e-19)	(6.28482874e+00 3.49145090e-01 3.37159760e-17)	(1.18488768e+00 3.83961832e-01 4.88694570e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.12450000e+02	p              	-4.95847314e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65847957e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.12450000e+02	U              	(-4.50234197e-02 -1.60841379e-01 -1.25051778e-19)	(6.28482874e+00 3.49145090e-01 3.37159760e-17)	(1.18463557e+00 3.83959760e-01 4.88375250e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.12500000e+02	p              	-4.96733062e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65829222e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.12500000e+02	U              	(-4.38903646e-02 -1.65081075e-01 -1.23382400e-19)	(6.28482874e+00 3.49145090e-01 3.37159760e-17)	(1.18438098e+00 3.83956307e-01 4.88059451e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.12550000e+02	p              	-4.97563077e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65843443e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.12550000e+02	U              	(-4.27050486e-02 -1.69263102e-01 -1.21853886e-19)	(6.28482874e+00 3.49145090e-01 3.37159760e-17)	(1.18412389e+00 3.83951402e-01 4.87742547e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.12600000e+02	p              	-4.98393812e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65847941e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.12600000e+02	U              	(-4.14662562e-02 -1.73388159e-01 -1.20337593e-19)	(6.28482874e+00 3.49145090e-01 3.37159760e-17)	(1.18386441e+00 3.83945082e-01 4.87424064e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.12650000e+02	p              	-4.99227531e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65844979e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.12650000e+02	U              	(-4.01749924e-02 -1.77446397e-01 -1.18380493e-19)	(6.28482874e+00 3.49145090e-01 3.37159760e-17)	(1.18360274e+00 3.83937417e-01 4.87104749e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.12700000e+02	p              	-5.00036432e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65867473e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.12700000e+02	U              	(-3.88296475e-02 -1.81437990e-01 -1.16600686e-19)	(6.28482874e+00 3.49145090e-01 3.37159760e-17)	(1.18333917e+00 3.83928377e-01 4.86788417e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.12750000e+02	p              	-5.00803192e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65905537e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.12750000e+02	U              	(-3.74319771e-02 -1.85368832e-01 -1.15043348e-19)	(6.28482874e+00 3.49145090e-01 3.37159760e-17)	(1.18307419e+00 3.83918007e-01 4.86474450e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.12800000e+02	p              	-5.01681275e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65873961e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.12800000e+02	U              	(-1.55913058e-01 -1.91418884e-02 -7.91615908e-20)	(3.28957691e+00 1.17894853e-01 5.02796503e-17)	(1.18280721e+00 3.83906294e-01 4.86153218e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.12850000e+02	p              	-5.02589551e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65872924e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.12850000e+02	U              	(-1.56027321e-01 -1.50093822e-02 -7.82942247e-20)	(3.28957691e+00 1.17894853e-01 5.02796503e-17)	(1.18253776e+00 3.83892855e-01 4.85839897e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.12900000e+02	p              	-5.03356131e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65897926e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.12900000e+02	U              	(-1.56202652e-01 -1.07587912e-02 -8.15134308e-20)	(3.28957691e+00 1.17894853e-01 5.02796503e-17)	(1.18226706e+00 3.83877993e-01 4.85526806e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.12950000e+02	p              	-5.04209348e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65901606e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.12950000e+02	U              	(-1.56457138e-01 -6.57922897e-03 -7.84474744e-20)	(3.28957691e+00 1.17894853e-01 5.02796503e-17)	(1.18199472e+00 3.83861639e-01 4.85211799e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13000000e+02	p              	-5.04973974e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65933403e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13000000e+02	U              	(-1.56778610e-01 -2.38970115e-03 -7.92095262e-20)	(3.28957691e+00 1.17894853e-01 5.02796503e-17)	(1.18172165e+00 3.83844009e-01 4.84899960e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13050000e+02	p              	-5.05815641e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65940263e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13050000e+02	U              	(-1.57153582e-01 1.83861675e-03 -8.01277672e-20)	(3.28957691e+00 1.17894853e-01 5.02796503e-17)	(1.18144741e+00 3.83824874e-01 4.84591118e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13100000e+02	p              	-5.06698073e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65934133e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13100000e+02	U              	(-1.57630796e-01 6.12218844e-03 -8.05081236e-20)	(3.28957691e+00 1.17894853e-01 5.02796503e-17)	(1.18117139e+00 3.83804011e-01 4.84281699e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13150000e+02	p              	-5.07514782e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65915410e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13150000e+02	U              	(-1.58183729e-01 1.04607165e-02 -8.12448553e-20)	(3.28957691e+00 1.17894853e-01 5.02796503e-17)	(1.18089482e+00 3.83781771e-01 4.83974717e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13200000e+02	p              	-5.08317376e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65931634e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13200000e+02	U              	(-1.58789786e-01 1.48543586e-02 -8.21444229e-20)	(3.28957691e+00 1.17894853e-01 5.02796503e-17)	(1.18061788e+00 3.83758211e-01 4.83668598e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13250000e+02	p              	-5.09107543e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65928825e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13250000e+02	U              	(-1.59460104e-01 1.93672755e-02 -8.44348361e-20)	(3.28957691e+00 1.17894853e-01 5.02796503e-17)	(1.18034102e+00 3.83733297e-01 4.83369882e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13300000e+02	p              	-5.09974676e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65929942e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13300000e+02	U              	(-1.60132139e-01 2.38515986e-02 -8.28374088e-20)	(3.28957691e+00 1.17894853e-01 5.02796503e-17)	(1.18006325e+00 3.83706772e-01 4.83068664e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13350000e+02	p              	-5.10738217e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65969990e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13350000e+02	U              	(-1.60720937e-01 2.83830810e-02 -8.52311697e-20)	(3.28957691e+00 1.17894853e-01 5.02796503e-17)	(1.17978499e+00 3.83678749e-01 4.82769572e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13400000e+02	p              	-5.11557320e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65981173e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13400000e+02	U              	(-3.67882620e-02 3.01627222e-02 -7.73201544e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.17950648e+00 3.83649100e-01 4.82478792e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13450000e+02	p              	-5.12380187e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65985438e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13450000e+02	U              	(-3.67855583e-02 -2.50399453e-02 -8.63365047e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17922805e+00 3.83617806e-01 4.82191408e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13500000e+02	p              	-5.13157911e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66028254e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13500000e+02	U              	(-3.67967372e-02 -2.50424123e-02 -8.64581567e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17894973e+00 3.83584847e-01 4.81906510e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13550000e+02	p              	-5.13993052e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.65963595e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13550000e+02	U              	(-3.68098861e-02 -2.50460174e-02 -8.65988479e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17867209e+00 3.83550652e-01 4.81616665e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13600000e+02	p              	-5.14764952e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66007283e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13600000e+02	U              	(-3.68242452e-02 -2.50502827e-02 -8.67234978e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17839507e+00 3.83515041e-01 4.81336540e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13650000e+02	p              	-5.15506227e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66043640e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13650000e+02	U              	(-3.68392607e-02 -2.50547945e-02 -8.68427390e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17811901e+00 3.83478081e-01 4.81058985e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13700000e+02	p              	-5.16351846e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66028072e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13700000e+02	U              	(-3.68554498e-02 -2.50599475e-02 -8.69742090e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17784363e+00 3.83439429e-01 4.80791689e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13750000e+02	p              	-5.17037139e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66099506e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13750000e+02	U              	(-3.68726186e-02 -2.50655405e-02 -8.70997277e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17756936e+00 3.83399276e-01 4.80523439e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13800000e+02	p              	-5.17802401e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66119832e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13800000e+02	U              	(-3.68932218e-02 -2.50733457e-02 -8.72704558e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17729565e+00 3.83357680e-01 4.80252006e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13850000e+02	p              	-5.18541613e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66162290e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13850000e+02	U              	(-3.69149901e-02 -2.50818265e-02 -8.73938440e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17702286e+00 3.83314581e-01 4.79990863e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13900000e+02	p              	-5.19339070e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66163553e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13900000e+02	U              	(-3.69373516e-02 -2.50906138e-02 -8.75191616e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17675110e+00 3.83269862e-01 4.79736167e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.13950000e+02	p              	-5.20073060e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66181016e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.13950000e+02	U              	(-3.69608188e-02 -2.51000270e-02 -8.76554298e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17648096e+00 3.83223639e-01 4.79485719e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.14000000e+02	p              	-5.20794646e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66200352e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14000000e+02	U              	(-3.69854265e-02 -2.51100687e-02 -8.77899287e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17621274e+00 3.83175988e-01 4.79240124e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.14050000e+02	p              	-5.21459623e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66282244e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14050000e+02	U              	(-3.70113984e-02 -2.51209333e-02 -8.79290888e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17594633e+00 3.83126808e-01 4.79000161e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.14100000e+02	p              	-5.22252192e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66259585e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14100000e+02	U              	(-3.70378165e-02 -2.51320013e-02 -8.80516228e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.18305020e+00 3.37300964e-01 2.55857082e-19)	(-1.76335018e-01 1.48871873e+00 0.00000000e+00)
3.14150000e+02	p              	-5.22934214e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66283078e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14150000e+02	U              	(-3.70655119e-02 -2.51437966e-02 -8.81922218e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.18279072e+00 3.37270169e-01 2.55735146e-19)	(-1.76335018e-01 1.48871873e+00 0.00000000e+00)
3.14200000e+02	p              	-5.23600024e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66328471e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14200000e+02	U              	(-3.70949882e-02 -2.51567081e-02 -8.83382167e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.18253351e+00 3.37237400e-01 2.55616562e-19)	(-1.76335018e-01 1.48871873e+00 0.00000000e+00)
3.14250000e+02	p              	-5.24270956e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66354605e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14250000e+02	U              	(-3.71240208e-02 -2.51691934e-02 -8.84441915e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.18227943e+00 3.37202608e-01 2.55507615e-19)	(-1.76335018e-01 1.48871873e+00 0.00000000e+00)
3.14300000e+02	p              	-5.25098707e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66265213e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14300000e+02	U              	(-3.71544402e-02 -2.51825792e-02 -8.85913158e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.18202790e+00 3.37165622e-01 2.55401149e-19)	(-1.76335018e-01 1.48871873e+00 0.00000000e+00)
3.14350000e+02	p              	-5.25742138e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66334209e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14350000e+02	U              	(-3.71859353e-02 -2.51966187e-02 -8.87242806e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.18177897e+00 3.37126262e-01 2.55301467e-19)	(-1.76335018e-01 1.48871873e+00 0.00000000e+00)
3.14400000e+02	p              	-5.26427440e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66369271e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14400000e+02	U              	(-3.72189537e-02 -2.52116529e-02 -8.88670587e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.18153254e+00 3.37084476e-01 2.55205157e-19)	(-1.76335018e-01 1.48871873e+00 0.00000000e+00)
3.14450000e+02	p              	-5.27060756e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66386220e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14450000e+02	U              	(-3.72543577e-02 -2.52283281e-02 -8.90239024e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.18128892e+00 3.37040658e-01 2.55105970e-19)	(-1.76335018e-01 1.48871873e+00 0.00000000e+00)
3.14500000e+02	p              	-5.27668462e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66408390e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14500000e+02	U              	(-3.72907529e-02 -2.52459144e-02 -8.91559190e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.18104872e+00 3.36994970e-01 2.55013377e-19)	(-1.76335018e-01 1.48871873e+00 0.00000000e+00)
3.14550000e+02	p              	-5.28288866e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66437927e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14550000e+02	U              	(-1.68816421e-01 -2.65069678e-02 -1.15066171e-19)	(1.48871873e+00 -1.76335018e-01 0.00000000e+00)	(1.18081216e+00 3.36947224e-01 2.54929990e-19)	(-1.76335018e-01 1.48871873e+00 0.00000000e+00)
3.14600000e+02	p              	-5.28916334e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66455490e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14600000e+02	U              	(-1.68388317e-01 -2.93156351e-02 -1.16193721e-19)	(1.48871873e+00 -1.76335018e-01 0.00000000e+00)	(1.18057904e+00 3.36897322e-01 2.54849682e-19)	(-1.76335018e-01 1.48871873e+00 0.00000000e+00)
3.14650000e+02	p              	-5.29506294e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66472561e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14650000e+02	U              	(-1.67929557e-01 -3.21324862e-02 -1.17334647e-19)	(1.48871873e+00 -1.76335018e-01 0.00000000e+00)	(1.18034977e+00 3.36845350e-01 2.54774121e-19)	(-1.76335018e-01 1.48871873e+00 0.00000000e+00)
3.14700000e+02	p              	-5.30097281e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66513331e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14700000e+02	U              	(-1.67443355e-01 -3.49571895e-02 -1.18337923e-19)	(1.48871873e+00 -1.76335018e-01 0.00000000e+00)	(1.17273741e+00 3.82351373e-01 4.76471760e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.14750000e+02	p              	-5.30635022e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66538435e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14750000e+02	U              	(-1.66932181e-01 -3.77876306e-02 -1.19259947e-19)	(1.48871873e+00 -1.76335018e-01 0.00000000e+00)	(1.17251611e+00 3.82281937e-01 4.76323927e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.14800000e+02	p              	-5.31309830e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66515907e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14800000e+02	U              	(-1.66396010e-01 -4.06274887e-02 -1.20300739e-19)	(1.48871873e+00 -1.76335018e-01 0.00000000e+00)	(1.17229895e+00 3.82210865e-01 4.76194354e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.14850000e+02	p              	-5.31799788e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66575642e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14850000e+02	U              	(-1.65834108e-01 -4.34736749e-02 -1.21332707e-19)	(1.48871873e+00 -1.76335018e-01 0.00000000e+00)	(1.17208672e+00 3.82138445e-01 4.76067641e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.14900000e+02	p              	-5.32349852e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66564657e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.14900000e+02	U              	(-1.65245647e-01 -4.63231593e-02 -1.22373513e-19)	(1.48871873e+00 -1.76335018e-01 0.00000000e+00)	(1.17926705e+00 3.36552645e-01 2.54486257e-19)	(-1.76335018e-01 1.48871873e+00 0.00000000e+00)
