# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
5.00000000e-02	p              	-1.89248840e+01	(1.03340804e+00 -4.06193460e-02 2.61053336e-17)	2.21149509e+01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.91900000e+02	U              	(-3.04902471e-01 -2.22751871e-01 -1.69987908e-19)	(2.44782347e+00 -6.90656563e-01 -2.55514057e-17)	(1.47281440e+00 3.00061134e-01 2.42265546e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
2.91950000e+02	p              	-8.37124051e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.60739772e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.91950000e+02	U              	(-3.08116868e-01 -2.03283322e-01 -1.71079892e-19)	(2.44782347e+00 -6.90656563e-01 -2.55514057e-17)	(1.47169602e+00 3.00874746e-01 2.40933850e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
2.92000000e+02	p              	-8.33619293e-01	(2.28455022e+00 2.70726808e-01 1.46081248e-17)	5.60580951e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92000000e+02	U              	(-3.10968249e-01 -1.83457616e-01 -1.73302406e-19)	(2.44782347e+00 -6.90656563e-01 -2.55514057e-17)	(1.47047825e+00 3.01698258e-01 2.39578181e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
2.92050000e+02	p              	-8.33284738e-01	(2.28455022e+00 2.70726808e-01 1.46081248e-17)	5.60697337e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92050000e+02	U              	(-3.13493757e-01 -1.63277921e-01 -1.75546945e-19)	(2.44782347e+00 -6.90656563e-01 -2.55514057e-17)	(1.46916176e+00 3.02528896e-01 2.38196348e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
2.92100000e+02	p              	-8.33562045e-01	(2.28455022e+00 2.70726808e-01 1.46081248e-17)	5.60177260e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92100000e+02	U              	(-3.44047004e-01 -5.03399023e-02 -1.86742178e-19)	(2.33015639e+00 -6.57447678e-01 2.76334051e-17)	(1.46775181e+00 3.03368231e-01 2.36775001e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
2.92150000e+02	p              	-8.32899578e-01	(2.28455022e+00 2.70726808e-01 1.46081248e-17)	5.59977762e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92150000e+02	U              	(-3.45315068e-01 -2.90840466e-02 -1.87146333e-19)	(2.33015639e+00 -6.57447678e-01 2.76334051e-17)	(1.46624776e+00 3.04214405e-01 2.35319024e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
2.92200000e+02	p              	-8.31047343e-01	(2.28455022e+00 2.70726808e-01 1.46081248e-17)	5.59750700e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92200000e+02	U              	(-3.46488983e-01 -7.64161199e-03 -1.86919562e-19)	(2.33015639e+00 -6.57447678e-01 2.76334051e-17)	(1.46464880e+00 3.05066491e-01 2.33821068e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
2.92250000e+02	p              	-8.30032025e-01	(2.28455022e+00 2.70726808e-01 1.46081248e-17)	5.59569100e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92250000e+02	U              	(-3.47728230e-01 1.41691890e-02 -1.91186300e-19)	(2.33015639e+00 -6.57447678e-01 2.76334051e-17)	(1.46295860e+00 3.05924187e-01 2.32301402e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
2.92300000e+02	p              	-8.27693393e-01	(2.28455022e+00 2.70726808e-01 1.46081248e-17)	5.59574709e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92300000e+02	U              	(-3.22515621e-01 -5.76664025e-02 -1.86031874e-19)	(2.44782347e+00 -6.90656563e-01 -2.55514057e-17)	(1.46118869e+00 1.01907106e-01 2.20284823e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.92350000e+02	p              	-8.25473914e-01	(2.28455022e+00 2.70726808e-01 1.46081248e-17)	5.59383399e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92350000e+02	U              	(-3.23809828e-01 -3.57714465e-02 -1.86579863e-19)	(2.44782347e+00 -6.90656563e-01 -2.55514057e-17)	(1.46003925e+00 1.03939442e-01 2.18349824e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.92400000e+02	p              	-8.23426628e-01	(2.40136978e+00 2.84582513e-01 2.61626225e-17)	5.59149631e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92400000e+02	U              	(-3.25094135e-01 -1.36491771e-02 -1.86759695e-19)	(2.44782347e+00 -6.90656563e-01 -2.55514057e-17)	(1.45881142e+00 1.06001222e-01 2.16388277e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.92450000e+02	p              	-8.22433257e-01	(2.40136978e+00 2.84582513e-01 2.61626225e-17)	5.58945835e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92450000e+02	U              	(-3.26247019e-01 8.78527968e-03 -1.89885687e-19)	(2.44782347e+00 -6.90656563e-01 -2.55514057e-17)	(1.45750464e+00 1.08091049e-01 2.14414172e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.92500000e+02	p              	-8.20202585e-01	(2.40136978e+00 2.84582513e-01 2.61626225e-17)	5.58915560e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92500000e+02	U              	(-2.32478368e-01 -1.80988064e-01 -9.58750574e-20)	(2.61744124e+00 -5.21080866e-01 2.29091043e-17)	(1.45611790e+00 1.10206451e-01 2.12443612e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.92550000e+02	p              	-8.18951469e-01	(2.40136978e+00 2.84582513e-01 2.61626225e-17)	5.58450636e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92550000e+02	U              	(-2.32349741e-01 -1.59122146e-01 -9.02110805e-20)	(2.61744124e+00 -5.21080866e-01 2.29091043e-17)	(1.45465162e+00 1.12347505e-01 2.10414772e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.92600000e+02	p              	-8.16695107e-01	(2.40136978e+00 2.84582513e-01 2.61626225e-17)	5.58554862e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92600000e+02	U              	(-6.04833020e-02 -3.73610689e-01 -3.07691974e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.45311136e+00 1.14508938e-01 2.08400158e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.92650000e+02	p              	-8.13692823e-01	(2.40136978e+00 2.84582513e-01 2.61626225e-17)	5.58333579e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92650000e+02	U              	(-5.91360815e-02 -3.52711324e-01 -3.02152531e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.45149505e+00 1.16692575e-01 2.06332357e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.92700000e+02	p              	-8.10967269e-01	(2.40136978e+00 2.84582513e-01 2.61626225e-17)	5.58287996e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92700000e+02	U              	(-5.79494325e-02 -3.31289855e-01 -2.97285597e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.44980380e+00 1.18894774e-01 2.04289134e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.92750000e+02	p              	-8.07766305e-01	(2.40136978e+00 2.84582513e-01 2.61626225e-17)	5.58074139e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92750000e+02	U              	(-5.70043797e-02 -3.09411303e-01 -2.93009901e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.44803785e+00 1.21112778e-01 2.02248017e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.92800000e+02	p              	-8.04368585e-01	(2.40136978e+00 2.84582513e-01 2.61626225e-17)	5.57965282e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92800000e+02	U              	(-5.62406972e-02 -2.87075250e-01 -2.86502178e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.44619719e+00 1.23345088e-01 2.00192555e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.92850000e+02	p              	-8.02293950e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.57740418e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92850000e+02	U              	(-5.58427046e-02 -2.64232307e-01 -2.84156197e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.44428510e+00 1.25589013e-01 1.98123210e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.92900000e+02	p              	-7.99437645e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.57535662e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92900000e+02	U              	(-5.55193376e-02 -2.41109969e-01 -2.72175690e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.44230163e+00 1.27842934e-01 1.96061386e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.92950000e+02	p              	-7.96827706e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.57876484e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.92950000e+02	U              	(-5.53899170e-02 -2.17736163e-01 -2.64513363e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.44024898e+00 1.30105262e-01 1.93978102e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93000000e+02	p              	-7.93766739e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.57580625e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93000000e+02	U              	(-5.52940925e-02 -1.93882708e-01 -2.53332836e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.43812524e+00 1.32376762e-01 1.91882089e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93050000e+02	p              	-7.90319669e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.57515436e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93050000e+02	U              	(-5.55394456e-02 -1.69741860e-01 -2.47891091e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.43593313e+00 1.34653273e-01 1.89814471e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93100000e+02	p              	-7.86036534e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.57360889e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93100000e+02	U              	(-5.64476042e-02 -1.45098565e-01 -2.49081162e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.43367584e+00 1.36933458e-01 1.87713621e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93150000e+02	p              	-7.82777362e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.57364550e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93150000e+02	U              	(-5.73530092e-02 -1.20605056e-01 -2.28530277e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.43135355e+00 1.39213630e-01 1.85671243e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93200000e+02	p              	-7.78042296e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.57387689e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93200000e+02	U              	(-5.84273956e-02 -9.57242211e-02 -2.20408636e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.42896649e+00 1.41492985e-01 1.83608178e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93250000e+02	p              	-7.75183208e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.57391440e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93250000e+02	U              	(-5.96689702e-02 -7.05045438e-02 -2.09129905e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.42651916e+00 1.43768757e-01 1.81542466e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93300000e+02	p              	-7.72121461e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.57226773e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93300000e+02	U              	(-6.12620528e-02 -4.50116367e-02 -2.01501124e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.42401188e+00 1.46038430e-01 1.79516516e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93350000e+02	p              	-7.68311009e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.56973862e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93350000e+02	U              	(-6.32358274e-02 -1.89046469e-02 -1.95144615e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.42144348e+00 1.48300484e-01 1.77508790e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93400000e+02	p              	-7.64208579e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.57222753e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93400000e+02	U              	(-6.56894671e-02 6.95697529e-03 -1.84759121e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.41881781e+00 1.50552934e-01 1.75490952e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93450000e+02	p              	-7.59145499e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.57210882e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93450000e+02	U              	(-7.66006193e-02 -1.45696660e-02 -1.50489751e-19)	(3.11615028e+00 -1.04030998e+00 1.37706306e-17)	(1.41613356e+00 1.52797805e-01 1.73455726e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93500000e+02	p              	-7.55187534e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.56844807e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93500000e+02	U              	(-5.09475277e-02 2.75211417e-03 -1.28276011e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.41339568e+00 1.55030647e-01 1.71460986e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93550000e+02	p              	-7.51103724e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.56832707e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93550000e+02	U              	(-5.09267452e-02 -6.42886606e-03 -1.31245493e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.41060777e+00 1.57248375e-01 1.69486553e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93600000e+02	p              	-7.47621478e-01	(2.77852312e+00 3.29315826e-01 1.06004526e-17)	5.56839903e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93600000e+02	U              	(-5.07495886e-02 -1.55042822e-02 -1.29280011e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.40777406e+00 1.59446957e-01 1.67548261e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93650000e+02	p              	-7.41728959e-01	(2.77852312e+00 3.29315826e-01 1.06004526e-17)	5.56818883e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93650000e+02	U              	(-5.04441053e-02 -2.45392351e-02 -1.29521140e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.40488668e+00 1.61628026e-01 1.65657600e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93700000e+02	p              	-7.37924047e-01	(2.77852312e+00 3.29315826e-01 1.06004526e-17)	5.56959784e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93700000e+02	U              	(-5.00479293e-02 -3.34333996e-02 -1.27916258e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.40195226e+00 1.63787530e-01 1.63760913e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93750000e+02	p              	-7.33224211e-01	(2.77852312e+00 3.29315826e-01 1.06004526e-17)	5.57178996e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93750000e+02	U              	(-4.95448502e-02 -4.22240477e-02 -1.26378681e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.39897285e+00 1.65925208e-01 1.61876082e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93800000e+02	p              	-7.29487958e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.56951901e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93800000e+02	U              	(-4.89644994e-02 -5.09133826e-02 -1.25133725e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.39595195e+00 1.68038552e-01 1.60024053e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93850000e+02	p              	-7.36174018e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.56923883e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
2.93850000e+02	U              	(-4.83101121e-02 -5.94887001e-02 -1.23204170e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.39289115e+00 1.70125072e-01 1.58218877e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93900000e+02	p              	-7.42379420e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.57342861e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.93900000e+02	U              	(-4.75714151e-02 -6.78944693e-02 -1.19779620e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.38979428e+00 1.72183361e-01 1.56415243e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.93950000e+02	p              	-7.48852546e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.57772677e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.93950000e+02	U              	(-4.71887739e-02 -7.43069984e-02 -8.45647643e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.38666314e+00 1.74210028e-01 1.54687782e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.94000000e+02	p              	-7.55860716e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.57728756e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.94000000e+02	U              	(-4.83214506e-02 -8.32347777e-02 -8.54206507e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.38349874e+00 1.76202609e-01 1.53005865e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.94050000e+02	p              	-7.61793268e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.58320825e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.94050000e+02	U              	(-4.93094016e-02 -9.19295407e-02 -8.49397321e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.38030405e+00 1.78161172e-01 1.51315299e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.94100000e+02	p              	-7.68126926e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.58601737e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.94100000e+02	U              	(-5.01673179e-02 -1.00387939e-01 -8.46817986e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.37708216e+00 1.80082773e-01 1.49694356e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.94150000e+02	p              	-7.74367149e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.58935104e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.94150000e+02	U              	(-5.08811610e-02 -1.08601039e-01 -8.38109342e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.37383533e+00 1.81964742e-01 1.48127207e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.94200000e+02	p              	-7.80126381e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.59442646e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.94200000e+02	U              	(-5.15558599e-02 -1.16498294e-01 -8.37771785e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.37056906e+00 1.83804865e-01 1.46579751e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.94250000e+02	p              	-7.86073787e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.59791540e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.94250000e+02	U              	(-5.21773873e-02 -1.24096582e-01 -8.31436351e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.36728609e+00 1.85602093e-01 1.45075872e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.94300000e+02	p              	-7.92017946e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.60177312e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.94300000e+02	U              	(-5.27309486e-02 -1.31379936e-01 -8.20892073e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.36398664e+00 1.87354001e-01 1.43657692e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
2.94350000e+02	p              	-7.97376612e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.60553938e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.94350000e+02	U              	(-5.31562810e-02 -1.38340304e-01 -8.00862779e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.36144526e+00 1.23611164e-01 1.11187696e-19)	(7.84021977e-01 1.70081702e+00 4.15952369e-17)
2.94400000e+02	p              	-8.03486644e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.60793989e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.94400000e+02	U              	(-5.34803403e-02 -1.44975115e-01 -7.85036675e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.35897786e+00 1.26015903e-01 1.10057713e-19)	(7.84021977e-01 1.70081702e+00 4.15952369e-17)
2.94450000e+02	p              	-8.08802881e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.61226676e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.94450000e+02	U              	(-5.36506898e-02 -1.51289602e-01 -7.58564045e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.35647993e+00 1.28364073e-01 1.08919818e-19)	(7.84021977e-01 1.70081702e+00 4.15952369e-17)
2.94500000e+02	p              	-8.14166773e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.61368869e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.94500000e+02	U              	(-5.37667739e-02 -1.57276852e-01 -7.46562740e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.35395520e+00 1.30653155e-01 1.07870287e-19)	(7.84021977e-01 1.70081702e+00 4.15952369e-17)
2.94550000e+02	p              	-8.19897699e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.61445303e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.94550000e+02	U              	(-5.38153895e-02 -1.62918520e-01 -7.25635715e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.37340781e+00 2.31968126e-01 1.10573738e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
2.94600000e+02	p              	-8.24183106e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.62086108e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.94600000e+02	U              	(-5.37940816e-02 -1.68163162e-01 -6.99598780e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.37888927e+00 2.18370905e-01 1.17063332e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
2.94650000e+02	p              	-8.29357177e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.62365803e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.94650000e+02	U              	(-5.36955375e-02 -1.73091190e-01 -6.79328456e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.38319250e+00 2.03587727e-01 1.22604232e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
2.94700000e+02	p              	-8.34133806e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.62560847e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.94700000e+02	U              	(-5.35410607e-02 -1.77663642e-01 -6.57188140e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.38615667e+00 1.87560059e-01 1.28740933e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
