# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 2.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
56.2            	-6.34021362e-09	1.97775624e+00	1.44952579e-07	6.61360759e-08	7.88165031e-08
56.25           	-6.31964287e-09	1.97774578e+00	1.33446051e-07	6.04033827e-08	7.30426685e-08
56.3            	-6.29599897e-09	1.97773536e+00	1.42043958e-07	6.47259802e-08	7.73179781e-08
56.35           	-6.27510737e-09	1.97772495e+00	1.34129429e-07	6.07896073e-08	7.33398220e-08
56.4            	-6.25239643e-09	1.97771461e+00	1.39324725e-07	6.34099661e-08	7.59147589e-08
56.45           	-6.23127106e-09	1.97770429e+00	1.34301410e-07	6.09194341e-08	7.33819762e-08
56.5            	-6.20887538e-09	1.97769402e+00	1.37373320e-07	6.24777845e-08	7.48955353e-08
56.55           	-6.18773184e-09	1.97768377e+00	1.33872526e-07	6.07485310e-08	7.31239947e-08
56.6            	-6.16557999e-09	1.97767357e+00	1.35830631e-07	6.17497355e-08	7.40808955e-08
56.65           	-6.14452001e-09	1.97766341e+00	1.33188907e-07	6.04499334e-08	7.27389734e-08
56.7            	-6.12265538e-09	1.97765328e+00	1.34490129e-07	6.11224090e-08	7.33677197e-08
56.75           	-6.10174113e-09	1.97764319e+00	1.32386095e-07	6.00913062e-08	7.22947885e-08
56.8            	-6.08019587e-09	1.97763314e+00	1.33259929e-07	6.05497685e-08	7.27101602e-08
56.85           	-6.05946891e-09	1.97762312e+00	1.31524500e-07	5.97027812e-08	7.18217190e-08
56.9            	-6.06222860e-09	1.97761206e+00	-6.22301912e-08	-3.71773242e-08	-2.50528670e-08
56.95           	-5.93140342e-09	1.97760358e+00	2.45118141e-07	1.16627667e-07	1.28490474e-07
57              	-5.79827765e-09	1.97759220e+00	-5.44785981e-08	-3.30375767e-08	-2.14410214e-08
57.05           	-5.75480108e-09	1.97758384e+00	1.86714092e-07	8.76022449e-08	9.91118471e-08
57.1            	-5.50314072e-09	1.97757248e+00	2.43930965e-08	6.69340751e-09	1.76996889e-08
57.15           	-5.60574145e-09	1.97756421e+00	7.50705120e-08	3.19295145e-08	4.31409974e-08
57.2            	-5.21006809e-09	1.97755294e+00	1.65719591e-07	7.76497275e-08	8.80698637e-08
57.25           	-5.50127904e-09	1.97754469e+00	-1.12298806e-07	-6.16506819e-08	-5.06481238e-08
57.3            	-4.90183361e-09	1.97753359e+00	3.98304486e-07	1.94250409e-07	2.04054077e-07
57.35           	-5.44679570e-09	1.97752526e+00	-4.18040213e-07	-2.14466902e-07	-2.03573311e-07
57.4            	-4.54622934e-09	1.97751444e+00	7.80852262e-07	3.85879902e-07	3.94972360e-07
57.45           	-5.45807353e-09	1.97750589e+00	-9.25690532e-07	-4.68303340e-07	-4.57387193e-07
57.5            	-4.09090673e-09	1.97749556e+00	1.42603673e-06	7.08927457e-07	7.17109270e-07
57.55           	-5.56787912e-09	1.97748650e+00	-1.79040545e-06	-9.00770603e-07	-8.89634845e-07
57.6            	-3.45019738e-09	1.97747703e+00	2.53983641e-06	1.26646801e-06	1.27336840e-06
57.65           	-5.59045998e-09	1.97746792e+00	-1.89320631e-06	-9.52193617e-07	-9.41012697e-07
57.7            	-4.44588303e-09	1.97745868e+00	1.68029492e-06	8.35701578e-07	8.44593344e-07
57.75           	-5.54979677e-09	1.97744716e+00	-1.95030019e-06	-9.80699893e-07	-9.69600300e-07
57.8            	-3.60489230e-09	1.97744148e+00	2.74829256e-06	1.37054139e-06	1.37775117e-06
57.85           	-5.46884599e-09	1.97742900e+00	-2.08309826e-06	-1.04701797e-06	-1.03608028e-06
57.9            	-4.33401728e-09	1.97742240e+00	1.87493580e-06	9.33133882e-07	9.41801916e-07
57.95           	-5.44661058e-09	1.97740900e+00	-2.17614197e-06	-1.09351760e-06	-1.08262437e-06
58              	-3.51154945e-09	1.97740567e+00	3.05236164e-06	1.52266927e-06	1.52969237e-06
58.05           	-5.45703257e-09	1.97739128e+00	-2.35144655e-06	-1.18118031e-06	-1.17026624e-06
58.1            	-4.24361342e-09	1.97738622e+00	2.11156549e-06	1.05153913e-06	1.06002636e-06
58.15           	-5.45772743e-09	1.97737185e+00	-2.46055668e-06	-1.23573607e-06	-1.22482061e-06
58.2            	-3.36695593e-09	1.97736984e+00	3.42921411e-06	1.71124010e-06	1.71797401e-06
58.25           	-5.51150848e-09	1.97735451e+00	-2.65982042e-06	-1.33542172e-06	-1.32439870e-06
58.3            	-4.18507560e-09	1.97735032e+00	2.34611540e-06	1.16887263e-06	1.17724278e-06
58.35           	-5.51429352e-09	1.97733548e+00	-2.73729420e-06	-1.37416140e-06	-1.36313281e-06
58.4            	-3.23300748e-09	1.97733425e+00	3.78581523e-06	1.88967461e-06	1.89614062e-06
58.45           	-5.57856897e-09	1.97731845e+00	-2.94031474e-06	-1.47573594e-06	-1.46457880e-06
58.5            	-4.14484859e-09	1.97731482e+00	2.55366480e-06	1.27268755e-06	1.28097725e-06
58.55           	-5.57792833e-09	1.97729978e+00	-2.97262551e-06	-1.49189068e-06	-1.48073483e-06
58.6            	-3.13070652e-09	1.97729903e+00	4.08287265e-06	2.03830562e-06	2.04456703e-06
58.65           	-5.64538254e-09	1.97728303e+00	-3.16916666e-06	-1.59022871e-06	-1.57893795e-06
58.7            	-4.12564637e-09	1.97727976e+00	2.71682331e-06	1.35428601e-06	1.36253730e-06
58.75           	-5.63805137e-09	1.97726468e+00	-3.15258854e-06	-1.58193232e-06	-1.57065622e-06
58.8            	-3.06356770e-09	1.97726424e+00	4.30600597e-06	2.14993942e-06	2.15606655e-06
58.85           	-5.70225675e-09	1.97724819e+00	-3.33875427e-06	-1.67507939e-06	-1.66367488e-06
58.9            	-4.11959799e-09	1.97724517e+00	2.83377171e-06	1.41276626e-06	1.42100545e-06
58.95           	-5.68411323e-09	1.97723035e+00	-3.25281244e-06	-1.63209034e-06	-1.62072211e-06
59              	-3.09387737e-09	1.97722948e+00	4.40417055e-06	2.19899140e-06	2.20517915e-06
59.05           	-5.78663025e-09	1.97721436e+00	-3.32848728e-06	-1.67003027e-06	-1.65845701e-06
59.1            	-4.29877186e-09	1.97721051e+00	2.84897097e-06	1.42018672e-06	1.42878426e-06
59.15           	-5.97227957e-09	1.97719683e+00	-3.39981763e-06	-1.70588109e-06	-1.69393653e-06
59.2            	-3.47217881e-09	1.97719472e+00	3.21658861e-06	1.60482212e-06	1.61176648e-06
59.25           	-4.84738950e-09	1.97717886e+00	-3.69949010e-06	-1.85459244e-06	-1.84489766e-06
59.3            	-2.17143209e-09	1.97717882e+00	3.38070713e-06	1.68818213e-06	1.69252500e-06
59.35           	-3.60256289e-09	1.97716134e+00	-3.83137135e-06	-1.91928824e-06	-1.91208311e-06
59.4            	-1.02517358e-09	1.97716278e+00	3.44446480e-06	1.72120723e-06	1.72325757e-06
59.45           	-2.39925367e-09	1.97714696e+00	-2.41039661e-06	-1.20759756e-06	-1.20279905e-06
59.5            	-1.35767181e-09	1.97714386e+00	2.09566026e-06	1.04647246e-06	1.04918780e-06
59.55           	-2.67049053e-09	1.97713027e+00	-2.50253072e-06	-1.25393585e-06	-1.24859487e-06
59.6            	-1.09655583e-09	1.97712861e+00	3.42983534e-06	1.71382111e-06	1.71601422e-06
59.65           	-3.50833524e-09	1.97711268e+00	-4.31390248e-06	-2.16045958e-06	-2.15344290e-06
59.7            	-9.04136699e-10	1.97711297e+00	3.82579299e-06	1.91199236e-06	1.91380063e-06
59.75           	-2.61655699e-09	1.97709820e+00	-2.84090757e-06	-1.42307034e-06	-1.41783723e-06
59.8            	-1.34369033e-09	1.97709486e+00	2.37486588e-06	1.18608925e-06	1.18877663e-06
59.85           	-2.78193548e-09	1.97708176e+00	-2.81660238e-06	-1.41108313e-06	-1.40551926e-06
59.9            	-9.20548362e-10	1.97708008e+00	3.80834633e-06	1.90325261e-06	1.90509371e-06
59.95           	-3.61365958e-09	1.97706444e+00	-4.79971975e-06	-2.40347353e-06	-2.39624621e-06
60              	-6.56431959e-10	1.97706486e+00	4.19998865e-06	2.09933789e-06	2.10065076e-06
60.05           	-2.51886934e-09	1.97705027e+00	-3.11099305e-06	-1.55801539e-06	-1.55297766e-06
60.1            	-1.11104264e-09	1.97704712e+00	2.54731255e-06	1.27254523e-06	1.27476732e-06
60.15           	-2.64619107e-09	1.97703417e+00	-3.01701409e-06	-1.51115323e-06	-1.50586085e-06
60.2            	-6.42421259e-10	1.97703272e+00	4.04506733e-06	2.02189124e-06	2.02317608e-06
60.25           	-3.51353555e-09	1.97701717e+00	-5.08428086e-06	-2.54565396e-06	-2.53862689e-06
60.3            	-3.89316747e-10	1.97701783e+00	4.40727682e-06	2.20324909e-06	2.20402773e-06
60.35           	-2.34389657e-09	1.97700336e+00	-3.25369194e-06	-1.62918987e-06	-1.62450208e-06
60.4            	-8.82228628e-10	1.97700042e+00	2.63044760e-06	1.31434157e-06	1.31610603e-06
60.45           	-2.46948978e-09	1.97698762e+00	-3.10968634e-06	-1.55731266e-06	-1.55237368e-06
60.5            	-4.11083788e-10	1.97698636e+00	4.14801887e-06	2.07359835e-06	2.07442052e-06
60.55           	-3.36243547e-09	1.97697096e+00	-5.20237675e-06	-2.60455081e-06	-2.59782594e-06
60.6            	-1.80790385e-10	1.97697179e+00	4.48563546e-06	2.24263694e-06	2.24299852e-06
60.65           	-2.17391089e-09	1.97695750e+00	-3.30439472e-06	-1.65437127e-06	-1.65002345e-06
60.7            	-7.00521724e-10	1.97695472e+00	2.65225748e-06	1.32542822e-06	1.32682926e-06
60.75           	-2.30437136e-09	1.97694212e+00	-3.13134790e-06	-1.56797832e-06	-1.56336958e-06
60.8            	-2.39138512e-10	1.97694098e+00	4.16480625e-06	2.08216398e-06	2.08264226e-06
60.85           	-3.20749795e-09	1.97692581e+00	-5.21629317e-06	-2.61135408e-06	-2.60493909e-06
60.9            	-2.87539049e-11	1.97692672e+00	4.48449607e-06	2.24221928e-06	2.24227679e-06
60.95           	-2.02510397e-09	1.97691266e+00	-3.29938886e-06	-1.65171953e-06	-1.64766933e-06
61              	-5.61846480e-10	1.97691000e+00	2.63772623e-06	1.31830127e-06	1.31942496e-06
61.05           	-2.15999058e-09	1.97689763e+00	-3.11165276e-06	-1.55798637e-06	-1.55366639e-06
61.1            	-1.33243769e-10	1.97689659e+00	3.96073450e-06	1.98023401e-06	1.98050049e-06
61.15           	-2.88488497e-09	1.97688162e+00	-4.78998397e-06	-2.39787687e-06	-2.39210710e-06
61.2            	1.38740839e-10	1.97688274e+00	4.13862915e-06	2.06945332e-06	2.06917583e-06
61.25           	-1.76753611e-09	1.97686649e+00	-4.49940175e-06	-2.25146841e-06	-2.24793334e-06
61.3            	1.48370781e-09	1.97686981e+00	5.70892417e-06	2.85594579e-06	2.85297838e-06
61.35           	-2.15385007e-09	1.97685333e+00	-4.31506661e-06	-2.15968715e-06	-2.15537945e-06
61.4            	-6.50432328e-10	1.97685269e+00	3.32028361e-06	1.65949137e-06	1.66079224e-06
61.45           	-2.68924935e-09	1.97683905e+00	-3.68389352e-06	-1.84463601e-06	-1.83925751e-06
61.5            	-9.37980504e-11	1.97683979e+00	4.83942945e-06	2.41962093e-06	2.41980853e-06
61.55           	-3.42326891e-09	1.97682333e+00	-5.84707736e-06	-2.92696195e-06	-2.92011541e-06
61.6            	3.35471230e-10	1.97682613e+00	5.00163979e-06	2.50115536e-06	2.50048442e-06
61.65           	-1.91333635e-09	1.97680893e+00	-5.38001705e-06	-2.69192186e-06	-2.68809519e-06
61.7            	1.79854584e-09	1.97681221e+00	4.54343841e-06	2.27351775e-06	2.26992066e-06
61.75           	-1.64864104e-10	1.97679487e+00	-4.88082248e-06	-2.44057610e-06	-2.44024638e-06
61.8            	3.05348487e-09	1.97679825e+00	4.12935847e-06	2.06773272e-06	2.06162575e-06
61.85           	1.13728635e-09	1.97678102e+00	-4.44462485e-06	-2.22117514e-06	-2.22344971e-06
61.9            	4.05789051e-09	1.97678567e+00	5.55223393e-06	2.78017485e-06	2.77205907e-06
61.95           	3.65824639e-10	1.97676874e+00	-4.17514640e-06	-2.08720737e-06	-2.08793902e-06
62              	1.59399937e-09	1.97676880e+00	3.18156976e-06	1.59237888e-06	1.58919088e-06
62.05           	-5.33157455e-10	1.97675534e+00	-3.52165644e-06	-1.76136138e-06	-1.76029506e-06
62.1            	1.76225845e-09	1.97675640e+00	4.61472368e-06	2.30912410e-06	2.30559958e-06
62.15           	-1.54612949e-09	1.97674032e+00	-5.57321640e-06	-2.78815433e-06	-2.78506207e-06
62.2            	1.89447091e-09	1.97674325e+00	4.75963125e-06	2.38171009e-06	2.37792115e-06
62.25           	-3.56681646e-10	1.97672662e+00	-5.12039047e-06	-2.56055191e-06	-2.55983855e-06
62.3            	3.06882515e-09	1.97672987e+00	4.32135688e-06	2.16374727e-06	2.15760961e-06
62.35           	1.11099193e-09	1.97671321e+00	-4.64572552e-06	-2.32175177e-06	-2.32397375e-06
62.4            	4.27027426e-09	1.97671781e+00	5.82074969e-06	2.91464512e-06	2.90610457e-06
62.45           	4.11150196e-10	1.97670131e+00	-4.39104800e-06	-2.19511285e-06	-2.19593515e-06
62.5            	1.74134311e-09	1.97670156e+00	3.32312591e-06	1.66330430e-06	1.65982161e-06
62.55           	-4.57514009e-10	1.97668836e+00	-3.73266932e-06	-1.86679218e-06	-1.86587715e-06
62.6            	1.96384838e-09	1.97668956e+00	4.78702589e-06	2.39547679e-06	2.39154910e-06
62.65           	-1.43822608e-09	1.97667388e+00	-5.75747138e-06	-2.88017392e-06	-2.87729746e-06
62.7            	2.11645357e-09	1.97667695e+00	4.87778406e-06	2.44100849e-06	2.43677558e-06
62.75           	-1.65645144e-10	1.97666066e+00	-5.22970424e-06	-2.61501776e-06	-2.61468647e-06
62.8            	3.33613547e-09	1.97666405e+00	4.39664265e-06	2.20165746e-06	2.19498519e-06
62.85           	1.35714198e-09	1.97664776e+00	-4.71196648e-06	-2.35462610e-06	-2.35734038e-06
62.9            	4.56052587e-09	1.97665244e+00	5.88883886e-06	2.94897995e-06	2.93985890e-06
62.95           	6.57313691e-10	1.97663629e+00	-4.44454536e-06	-2.22161537e-06	-2.22293000e-06
63              	1.99781005e-09	1.97663673e+00	3.34384886e-06	1.67392224e-06	1.66992662e-06
63.05           	-2.07563499e-10	1.97662383e+00	-3.74067800e-06	-1.87054656e-06	-1.87013144e-06
63.1            	2.20908314e-09	1.97662516e+00	4.78084285e-06	2.39263051e-06	2.38821234e-06
63.15           	-1.18721089e-09	1.97660985e+00	-5.74282247e-06	-2.87259845e-06	-2.87022402e-06
63.2            	2.34471493e-09	1.97661300e+00	4.85324257e-06	2.42896600e-06	2.42427657e-06
63.25           	7.37763098e-11	1.97659713e+00	-5.19297679e-06	-2.59641462e-06	-2.59656217e-06
63.3            	3.53997176e-09	1.97660054e+00	4.35683567e-06	2.18195781e-06	2.17487786e-06
63.35           	1.55989603e-09	1.97658469e+00	-4.72785527e-06	-2.36236774e-06	-2.36548753e-06
63.4            	4.71292247e-09	1.97658924e+00	5.79679468e-06	2.90311026e-06	2.89368442e-06
63.45           	8.56190547e-10	1.97657370e+00	-4.39132775e-06	-2.19480768e-06	-2.19652006e-06
63.5            	2.17278500e-09	1.97657416e+00	3.28479760e-06	1.64457159e-06	1.64022602e-06
63.55           	9.57532778e-12	1.97656168e+00	-3.66662188e-06	-1.83330137e-06	-1.83332052e-06
63.6            	2.37113510e-09	1.97656302e+00	4.67678258e-06	2.34076242e-06	2.33602015e-06
63.65           	-9.69461029e-10	1.97654820e+00	-5.65819123e-06	-2.83006508e-06	-2.82812616e-06
63.7            	2.43569596e-09	1.97655114e+00	4.67357946e-06	2.33922542e-06	2.33435403e-06
63.75           	2.17250141e-10	1.97653604e+00	-5.04865023e-06	-2.52410787e-06	-2.52454237e-06
63.8            	3.52368842e-09	1.97653907e+00	4.15772927e-06	2.08238832e-06	2.07534095e-06
63.85           	1.61760509e-09	1.97652410e+00	-4.51145230e-06	-2.25410854e-06	-2.25734375e-06
63.9            	4.60946514e-09	1.97652824e+00	5.50609096e-06	2.75765494e-06	2.74843601e-06
63.95           	9.38200626e-10	1.97651343e+00	-4.18667461e-06	-2.09239911e-06	-2.09427551e-06
64              	2.36445625e-09	1.97651438e+00	4.79540797e-06	2.40006844e-06	2.39533953e-06
64.05           	-1.68564114e-09	1.97650107e+00	-5.82549298e-06	-2.91443213e-06	-2.91106085e-06
64.1            	1.74857931e-09	1.97650320e+00	5.03723496e-06	2.52036606e-06	2.51686890e-06
64.15           	-6.72246703e-10	1.97648883e+00	-5.37752072e-06	-2.68943260e-06	-2.68808811e-06
64.2            	2.97119563e-09	1.97649173e+00	4.51923280e-06	2.26258760e-06	2.25664520e-06
64.25           	9.81196788e-10	1.97647701e+00	-4.88535282e-06	-2.44169521e-06	-2.44365761e-06
64.3            	4.32066706e-09	1.97648125e+00	5.97997873e-06	2.99431003e-06	2.98566870e-06
64.35           	3.96715970e-10	1.97646660e+00	-4.55452972e-06	-2.27686814e-06	-2.27766158e-06
64.4            	1.83297502e-09	1.97646722e+00	3.41880996e-06	1.71123796e-06	1.70757201e-06
64.45           	-3.43324494e-10	1.97645531e+00	-3.79202276e-06	-1.89635471e-06	-1.89566806e-06
64.5            	2.12143394e-09	1.97645684e+00	4.78989146e-06	2.39706716e-06	2.39282430e-06
64.55           	-1.23428049e-09	1.97644264e+00	-5.76033427e-06	-2.88140142e-06	-2.87893286e-06
64.6            	2.23638904e-09	1.97644570e+00	4.72296459e-06	2.36371869e-06	2.35924591e-06
64.65           	3.73055856e-11	1.97643129e+00	-5.06922765e-06	-2.53457652e-06	-2.53465113e-06
64.7            	3.56470842e-09	1.97643561e+00	6.19503135e-06	3.10108039e-06	3.09395097e-06
64.75           	-4.57289881e-10	1.97642114e+00	-4.72640074e-06	-2.36365766e-06	-2.36274308e-06
64.8            	1.11260632e-09	1.97642195e+00	3.49434161e-06	1.74828341e-06	1.74605820e-06
64.85           	-1.02519444e-09	1.97641019e+00	-3.84690048e-06	-1.92447543e-06	-1.92242505e-06
64.9            	1.55792050e-09	1.97641190e+00	4.85728068e-06	2.43019826e-06	2.42708242e-06
64.95           	-1.79813546e-09	1.97639783e+00	-5.84138333e-06	-2.92248980e-06	-2.91889353e-06
65              	1.77593048e-09	1.97640108e+00	4.78147933e-06	2.39251559e-06	2.38896373e-06
65.05           	-4.08021558e-10	1.97638684e+00	-5.12486699e-06	-2.56284152e-06	-2.56202547e-06
65.1            	3.19726332e-09	1.97639131e+00	6.25678904e-06	3.13159178e-06	3.12519726e-06
65.15           	-8.38342061e-10	1.97637699e+00	-4.78069773e-06	-2.39118721e-06	-2.38951052e-06
65.2            	7.78416658e-10	1.97637798e+00	3.52339607e-06	1.76247645e-06	1.76091962e-06
65.25           	-1.34384325e-09	1.97636639e+00	-3.86547163e-06	-1.93407966e-06	-1.93139197e-06
65.3            	1.27024720e-09	1.97636823e+00	4.86943918e-06	2.43598984e-06	2.43344934e-06
65.35           	-2.06986660e-09	1.97635436e+00	-5.84825632e-06	-2.92619803e-06	-2.92205829e-06
65.4            	1.51981904e-09	1.97635771e+00	4.77701448e-06	2.39002706e-06	2.38698742e-06
65.45           	-6.42453960e-10	1.97634371e+00	-5.11059621e-06	-2.55594056e-06	-2.55465565e-06
65.5            	2.96354742e-09	1.97634823e+00	6.23111873e-06	3.11852291e-06	3.11259582e-06
65.55           	-1.04105793e-09	1.97633415e+00	-4.76392715e-06	-2.38300464e-06	-2.38092252e-06
65.6            	6.05287880e-10	1.97633532e+00	3.64530970e-06	1.82326014e-06	1.82204956e-06
65.65           	-1.55749321e-09	1.97632388e+00	-3.87692941e-06	-1.94002220e-06	-1.93690721e-06
65.7            	1.11513538e-09	1.97632580e+00	4.91555583e-06	2.45889305e-06	2.45666278e-06
65.75           	-2.21904649e-09	1.97631219e+00	-5.81509365e-06	-2.90976587e-06	-2.90532778e-06
65.8            	1.67621675e-09	1.97631472e+00	4.86263977e-06	2.43299610e-06	2.42964367e-06
65.85           	-6.40357533e-10	1.97630255e+00	-5.26211369e-06	-2.63169720e-06	-2.63041649e-06
65.9            	3.03802959e-09	1.97630583e+00	6.43847113e-06	3.22227359e-06	3.21619753e-06
65.95           	-1.18714689e-09	1.97629289e+00	-4.95417796e-06	-2.47827613e-06	-2.47590183e-06
66              	5.11710473e-10	1.97629369e+00	3.78037602e-06	1.89069972e-06	1.88967630e-06
66.05           	-1.72099972e-09	1.97628269e+00	-3.99431313e-06	-1.99887756e-06	-1.99543556e-06
66.1            	1.03149314e-09	1.97628455e+00	5.03835873e-06	2.52021086e-06	2.51814787e-06
66.15           	-2.37310424e-09	1.97627127e+00	-5.94602579e-06	-2.97538600e-06	-2.97063979e-06
66.2            	1.59985654e-09	1.97627385e+00	4.95017618e-06	2.47668794e-06	2.47348823e-06
66.25           	-7.35644905e-10	1.97626185e+00	-5.33459038e-06	-2.66803084e-06	-2.66655955e-06
66.3            	2.99366224e-09	1.97626526e+00	6.50775705e-06	3.25687219e-06	3.25088486e-06
66.35           	-1.26247181e-09	1.97625246e+00	-5.00695647e-06	-2.50474071e-06	-2.50221576e-06
66.4            	6.74480869e-10	1.97625255e+00	3.80190754e-06	1.90162825e-06	1.90027929e-06
66.45           	-1.65154031e-09	1.97624331e+00	-4.03920439e-06	-2.02125373e-06	-2.01795065e-06
66.5            	1.09788645e-09	1.97624396e+00	5.10606454e-06	2.55413016e-06	2.55193439e-06
66.55           	-2.42864196e-09	1.97623197e+00	-6.04572292e-06	-3.02529010e-06	-3.02043282e-06
66.6            	1.60907991e-09	1.97623390e+00	5.02332880e-06	2.51327348e-06	2.51005532e-06
66.65           	-7.61714552e-10	1.97622255e+00	-5.40719196e-06	-2.70435769e-06	-2.70283427e-06
66.7            	3.03005741e-09	1.97622568e+00	6.58580953e-06	3.29593482e-06	3.28987471e-06
66.75           	-1.31801134e-09	1.97621317e+00	-5.29482785e-06	-2.64873194e-06	-2.64609592e-06
